Close,Volume,Intra-day variation,Day of Week,Change,RSI (14),20-VWAP,Month,Day,BUY/NO_BUY 5=>15,QuoteDate,5 Day Profit,10 Day Profit,15 Day Profit,30 Day Profit
22,17221600,2.83,4,1.65,65.728507343767,18.9891914777689,1,31,-1,'2008-01-31',-0.06136,-0.07818,-0.07136,-0.098636363636364
23.360001,15273500,1.76,5,1.360001,70.1445088296747,19.3533146914118,2,1,-1,'2008-02-01',-0.14598,-0.16310,-0.09161,-0.167808211994512
21.870001,11069000,1.609999,1,-1.49,60.8877705066847,19.5430376846909,2,4,-1,'2008-02-04',-0.05167,-0.09236,0.03246,-0.037494374142918
21.33,16986600,1.629999,2,-0.540001,57.9053036199754,19.7484844918555,2,5,-1,'2008-02-05',-0.03704,-0.03422,0.05485,-0.02766057196437
20.52,8516500,1.42,3,-0.809999999999999,53.6594328206173,19.8600020377856,2,6,-1,'2008-02-06',0.02827,-0.01803,0.05117,0.08869395711501
20.65,8497700,1.4,4,0.129999999999999,54.239373284961,20.0219173874247,2,7,-1,'2008-02-07',-0.01792,-0.01065,-0.01211,0.111380193704601
19.950001,6925300,1.19,5,-0.699998999999998,50.569512540462,20.1566001990516,2,8,-1,'2008-02-08',-0.02005,0.06366,-0.02406,0.147869616648139
20.74,7393400,1.459999,1,0.789998999999998,54.3254871798123,20.306090166911,2,11,-1,'2008-02-11',-0.04291,0.08872,-0.02941,0.039054918032787
20.540001,4914300,0.950000000000003,2,-0.199998999999998,53.2229016911303,20.3969823941276,2,12,-1,'2008-02-12',0.00292,0.09542,-0.02678,0.048198634459658
21.1,3686200,0.790001,3,0.559999000000001,55.920571013973,20.4831217094713,2,13,-1,'2008-02-13',-0.04502,0.02227,-0.11137,-0.00521327014218
20.280001,5018900,1.149999,4,-0.819999000000003,51.2589604998007,20.6291119648431,2,14,-1,'2008-02-14',0.00740,0.00592,-0.07298,0.0695266237906
19.549999,8014700,1,5,-0.730001999999999,47.4654814644514,20.7449743935017,2,15,-1,'2008-02-15',0.08542,-0.00409,-0.05985,0.197954025470794
19.85,6143400,0.629999999999999,2,0.300001000000002,49.1315755242384,20.8163499629529,2,19,-1,'2008-02-19',0.13753,0.01411,0.00050,0.191939546599496
20.6,5723200,1.290001,3,0.75,53.1332592105087,20.9450152449627,2,20,-1,'2008-02-20',0.09223,-0.02961,-0.06796,0.170388398058252
20.15,6203000,1.22,4,-0.450000000000003,50.5630770814833,20.9558188622228,2,21,-1,'2008-02-21',0.07047,-0.06948,0.01638,0.178163771712159
20.43,2552300,0.809999000000001,5,0.280000000000001,52.1151972656602,21.0213838659737,2,22,-1,'2008-02-22',-0.00147,-0.07978,-0.02937,0.159079784630445
21.219999,5012000,0.989999000000001,1,0.789999000000002,56.2853688722172,21.1006002457127,2,25,-1,'2008-02-25',-0.08247,-0.13384,-0.08388,0.082940673088627
22.58,12818100,2.040001,2,1.360001,62.3622079072074,21.1900779123994,2,26,-1,'2008-02-26',-0.10850,-0.12046,-0.06776,-0.025686448184234
22.5,10059300,1.299999,3,-0.079999999999998,61.8178304701945,21.2464019915472,2,27,-1,'2008-02-27',-0.11156,-0.14667,-0.07822,-0.002666622222222
21.57,5656000,1.220001,4,-0.93,55.727689872203,21.3500993539929,2,28,-1,'2008-02-28',-0.13074,-0.05053,0.03570,0.021789568845619
20.4,6933600,1.56,5,-1.17,49.1653290413284,21.2371369859292,2,29,-1,'2008-02-29',-0.07843,-0.02794,0.12500,0.05343137254902
19.469999,5786700,1.020001,1,-0.930000999999997,44.6631698604365,20.9487899963228,3,3,-1,'2008-03-03',-0.05598,-0.00154,0.17617,0.120698568089295
20.129999,12576100,1.379999,2,0.66,48.2826279179688,20.811629961651,3,4,-1,'2008-03-04',-0.01341,0.04570,0.07054,0.135121765281757
19.99,8410900,1.139999,3,-0.139999000000003,47.5718321557553,20.7000436694059,3,5,-1,'2008-03-05',-0.03952,0.03752,0.07704,0.141070485242621
18.75,10948900,1.4,4,-1.24,41.7142332514612,20.5617248451847,3,6,1,'2008-03-06',0.09227,0.19147,0.11947,0.219200053333333
18.799999,14772100,1.189998,5,0.049999,42.0242182537805,20.3826889869561,3,7,1,'2008-03-07',0.05479,0.22074,0.15372,0.208510649388864
18.379999,6089300,1.099998,1,-0.419999999999998,40.0951708832216,20.3208347903894,3,10,1,'2008-03-10',0.05767,0.24592,0.27421,0.220348270965629
19.860001,9546000,1.459999,2,1.480002,48.9823057554886,20.2711335646326,3,11,1,'2008-03-11',0.05992,0.08510,0.19134,0.107250699534204
19.200001,5875500,1.179998,3,-0.66,45.7245697926064,20.2209792788695,3,12,1,'2008-03-12',0.08021,0.12135,0.25573,0.180729105170359
20.48,10877400,2.069999,4,1.279999,52.3443213974478,20.2183206126468,3,13,-1,'2008-03-13',0.09082,0.02490,0.15918,0.11865234375
19.83,7640200,1.68,5,-0.650000000000002,49.0712608045594,20.1980506225959,3,14,1,'2008-03-14',0.15734,0.09380,0.19415,0.168431669188099
19.440001,5101300,1.25,1,-0.389999,47.1656039915658,20.2064103535265,3,17,1,'2008-03-17',0.17798,0.20473,0.18210,0.183127511155992
21.049999,12316400,1.460001,2,1.609998,54.9444060572405,20.2826970500618,3,18,-1,'2008-03-18',0.02375,0.12399,0.04513,0.050831451345912
20.74,10027500,1.28,3,-0.309999000000001,53.316689470682,20.2990656938499,3,19,1,'2008-03-19',0.03809,0.16249,0.08197,0.108968177434908
22.34,9873500,2.279999,4,1.6,59.9169416607717,20.4209806671495,3,20,-1,'2008-03-20',-0.06043,0.06267,-0.01343,0.016562175470009
22.950001,15631200,2.09,1,0.610001,62.1160632117297,20.6334473391058,3,24,-1,'2008-03-24',-0.05490,0.03181,-0.06362,-0.011328975541221
22.9,10513600,0.949999000000002,2,-0.050001000000002,61.8166803815666,20.7425590566769,3,25,-1,'2008-03-25',0.02271,0.00349,-0.04716,0.004366812227074
21.549999,12705600,1.469999,3,-1.350001,54.2184854446068,20.6730836914171,3,26,-1,'2008-03-26',0.09791,0.02088,0.06032,0.034338841500642
21.530001,8754500,0.980001999999999,4,-0.019998000000001,54.1123797864856,20.6158545375926,3,27,1,'2008-03-27',0.11983,0.04227,0.05945,-0.011147235896552
20.99,5350300,0.619999,5,-0.540001,51.1986939196715,20.5979615025847,3,28,1,'2008-03-28',0.13101,0.05002,0.08909,0.011910433539781
21.690001,5945900,1.23,1,0.700001,54.6105433507132,20.6396358835654,3,31,-1,'2008-03-31',0.09175,-0.00922,0.04749,-0.017058597645984
23.42,14030600,1.390002,2,1.729999,61.7314085460754,20.8720297014566,4,1,-1,'2008-04-01',-0.01879,-0.06832,-0.04227,-0.093936848847139
23.66,17708700,0.940000000000001,3,0.239999999999998,62.6078211717367,21.1624678381739,4,2,-1,'2008-04-02',-0.07016,-0.03423,-0.07058,-0.076923076923077
24.110001,9970100,1.490002,4,0.450001,64.2605475656956,21.3551670717547,4,3,-1,'2008-04-03',-0.06927,-0.05392,-0.05973,-0.081294106955865
23.74,8042000,0.940000999999999,5,-0.370001000000002,61.8402673456081,21.5927630086367,4,4,-1,'2008-04-04',-0.07161,-0.03707,-0.03496,-0.070345408593092
23.68,5194100,0.850000000000001,1,-0.059999999999999,61.4361770240649,21.8652422109787,4,7,-1,'2008-04-07',-0.09248,-0.04054,-0.02154,-0.081081081081081
22.98,7435200,1.059999,2,-0.699999999999999,56.7749989180946,22.0185152966065,4,8,-1,'2008-04-08',-0.05048,-0.02393,0.00087,-0.0822454308094
22,7767300,1.33,3,-0.98,50.9472000485104,22.125777128628,4,9,-1,'2008-04-09',0.03864,-0.00045,0.00545,-0.093181772727273
22.440001,6780000,1.039999,4,0.440000999999999,53.2666581380592,22.2265821539047,4,10,-1,'2008-04-10',0.01649,0.01025,0.02496,-0.109625708127197
22.040001,5440100,0.959999,5,-0.399999999999999,50.9098949832284,22.3231478847773,4,11,1,'2008-04-11',0.03721,0.03947,0.03040,-0.124773134084704
21.49,5274400,0.709999,1,-0.550001000000002,47.7795600566824,22.4028477104937,4,14,1,'2008-04-14',0.05724,0.07818,0.05584,-0.070730618892508
21.82,3869400,0.739999999999998,2,0.330000000000002,49.775022245276,22.4732582171413,4,15,1,'2008-04-15',0.02796,0.05408,0.05408,-0.081576489459212
22.85,7512100,1.020001,3,1.03,55.4917961125885,22.5877495756596,4,16,-1,'2008-04-16',-0.03764,-0.03195,-0.02451,-0.118599606126915
22.809999,5220500,0.549999,4,-0.040001,55.2288808425487,22.7015437289623,4,17,-1,'2008-04-17',-0.00614,0.00833,-0.06664,-0.12582192572652
22.860001,6063000,0.760000000000002,5,0.050001999999999,55.5126237614195,22.7283179499074,4,18,-1,'2008-04-18',0.00219,-0.00656,-0.07087,-0.134295707161168
22.719999,4587300,0.540001,1,-0.140001999999999,54.4716749859388,22.7061680415428,4,21,-1,'2008-04-21',0.01981,-0.00132,-0.06162,-0.108274608638847
22.43,9072300,0.809999000000001,2,-0.289999000000002,52.2846257905816,22.6771784267072,4,22,-1,'2008-04-22',0.02541,0.02541,-0.05395,-0.11636201515827
21.99,4707000,0.989999000000001,3,-0.440000000000001,49.065729794817,22.7517251201266,4,23,-1,'2008-04-23',0.00591,0.01364,-0.00682,-0.098226466575716
22.67,8377400,1.409999,4,0.680000000000003,53.7996321301774,22.8192080658568,4,24,-1,'2008-04-24',0.01456,-0.06087,-0.02294,-0.170269122187914
22.91,5505000,0.960000999999998,5,0.239999999999998,55.3760250352572,22.8884771248902,4,25,-1,'2008-04-25',-0.00873,-0.07289,-0.03667,-0.189000436490616
23.17,4278500,1.030001,1,0.260000000000002,57.0843917446964,22.945210974532,4,28,-1,'2008-04-28',-0.02072,-0.07984,-0.06085,-0.186016357358653
23,3053100,0.689999,2,-0.170000000000002,55.5859558044156,22.89740869253,4,29,-1,'2008-04-29',0.00000,-0.07739,-0.08304,-0.231739130434783
22.120001,6494700,1.100001,3,-0.879999000000002,48.4902846879732,22.7485559210075,4,30,-1,'2008-04-30',0.00769,-0.01266,-0.09810,-0.19213380686556
23,5760700,1.390002,4,0.879999000000002,54.7156043847055,22.6478763819383,5,1,-1,'2008-05-01',-0.07435,-0.03696,-0.13130,-0.201304304347826
22.709999,5156900,0.809999000000001,5,-0.290001,52.4652731507813,22.575885144179,5,2,-1,'2008-05-02',-0.06473,-0.02818,-0.15059,-0.1941875911135
22.690001,4072600,0.390001999999999,1,-0.019998000000001,52.3055181330316,22.5306197666848,5,5,-1,'2008-05-05',-0.06038,-0.04099,-0.11988,-0.197443887287621
23,2727800,0.879999000000002,2,0.309999000000001,54.612667140389,22.5121731620872,5,6,-1,'2008-05-06',-0.07739,-0.08304,-0.12870,-0.207826130434782
22.290001,7395000,1.039999,3,-0.709999,48.7912157373952,22.5331456416804,5,7,-1,'2008-05-07',-0.02019,-0.10498,-0.09646,-0.157469710297456
21.290001,16076300,1.200001,4,-1,42.0004495883167,22.37272631299,5,8,-1,'2008-05-08',0.04039,-0.06153,-0.06341,-0.153593276017225
21.24,5945200,0.629999999999999,5,-0.050001000000002,41.688020270664,22.3320803532908,5,9,-1,'2008-05-09',0.03908,-0.09181,-0.06827,-0.176553672316384
21.32,3712900,0.600000000000001,1,0.080000000000002,42.4259593857433,22.3377976258169,5,12,-1,'2008-05-12',0.02064,-0.06332,-0.04972,-0.158536538461539
21.219999,4255000,0.629999000000002,2,-0.100000999999999,41.7153069841041,22.3148536289483,5,13,-1,'2008-05-13',-0.00613,-0.05561,-0.06598,-0.138077197835872
21.84,8243100,0.650002000000001,3,0.620000999999999,47.5781787079213,22.2491199392391,5,14,-1,'2008-05-14',-0.08654,-0.07784,-0.09203,-0.211996382783883
22.15,7153300,0.790001,4,0.309999999999999,50.2716592040263,22.2194624881247,5,15,-1,'2008-05-15',-0.09797,-0.09977,-0.15079,-0.221218961625282
22.07,7709800,1.060002,5,-0.079999999999998,49.5639085922773,22.1789430733941,5,16,-1,'2008-05-16',-0.12596,-0.10331,-0.15813,-0.255550521069325
21.76,8008000,0.75,1,-0.309999999999999,46.8135758424941,22.1332369517363,5,19,-1,'2008-05-19',-0.08226,-0.06893,-0.13327,-0.229779411764706
21.09,7125300,0.719999000000001,2,-0.670000000000002,41.4588773397301,22.0527193555435,5,20,-1,'2008-05-20',-0.04979,-0.06022,-0.16216,-0.24656235182551
19.950001,10360700,1.22,3,-1.139999,34.2750531545897,21.8891838448246,5,21,-1,'2008-05-21',0.00952,-0.00602,-0.10426,-0.198997533884835
19.98,6573600,0.560002000000001,4,0.029999,34.5962180066895,21.7418820283348,5,22,-1,'2008-05-22',-0.00200,-0.05856,-0.08058,-0.236736736736737
19.290001,5185100,0.75,5,-0.689999,30.8608605678656,21.5938110783439,5,23,-1,'2008-05-23',0.02592,-0.03681,-0.05132,-0.154484284370955
19.969999,7148900,0.570001999999999,2,0.679998000000001,37.9690035616876,21.4549455199352,5,27,-1,'2008-05-27',0.01452,-0.05558,-0.08813,-0.227340972826288
20.040001,5805600,0.639999,3,0.070001999999999,38.6680506814231,21.3590908033785,5,28,-1,'2008-05-28',-0.01098,-0.11826,-0.09082,-0.238023990118563
20.139999,6212900,0.539999000000002,4,0.099997999999999,39.7132168730363,21.2661241557083,5,29,-1,'2008-05-29',-0.01539,-0.11271,-0.06753,-0.269116150402987
19.940001,5147600,0.630001,5,-0.199998000000001,38.3071766298465,21.1406560002656,5,30,-1,'2008-05-30',-0.05667,-0.07874,-0.09629,-0.26730194246229
19.790001,3612100,0.5,1,-0.149999999999999,37.2421803940666,21.0427352068395,6,2,-1,'2008-06-02',-0.06114,-0.07529,-0.11622,-0.251642281372295
20.26,7544700,0.59,2,0.469999000000001,42.6246732113617,20.9499450943418,6,3,-1,'2008-06-03',-0.06910,-0.10118,-0.11451,-0.209772951628825
19.82,7155100,0.75,3,-0.440000000000001,39.232327443676,20.8525098130914,6,4,-1,'2008-06-04',-0.10848,-0.08073,-0.07719,-0.136225983854692
19.83,5276900,0.75,4,0.009999999999998,39.3504678638443,20.7365916508364,6,5,-1,'2008-06-05',-0.09884,-0.05295,-0.13212,-0.138174483106404
18.809999,7065600,0.809999000000001,5,-1.020001,32.4257613567377,20.5624268108261,6,6,-1,'2008-06-06',-0.02339,-0.04200,-0.08293,-0.101010053216909
18.58,8272900,1.139999,1,-0.229999000000003,31.096903142079,20.407156866078,6,9,-1,'2008-06-09',-0.01507,-0.05867,-0.11572,-0.040904198062433
18.860001,8305500,0.989999999999998,2,0.280001000000002,34.610214917352,20.287892797565,6,10,-1,'2008-06-10',-0.03446,-0.04878,-0.11135,-0.009013785312101
17.67,9281500,1.23,3,-1.190001,28.0614367423396,20.0877055022247,6,11,-1,'2008-06-11',0.03113,0.03509,-0.10074,-0.043576683644596
17.870001,5515100,0.569999000000003,4,0.200000999999997,30.4435527063427,19.895049411342,6,12,-1,'2008-06-12',0.05092,-0.03693,-0.10576,-0.049804194191147
18.370001,4535000,0.490000000000002,5,0.5,36.1369719736969,19.7253931227353,6,13,-1,'2008-06-13',-0.01905,-0.06097,-0.16984,-0.123026667227726
18.299999,4936700,0.460000999999998,1,-0.070001999999999,35.6964316095111,19.5366697460457,6,16,-1,'2008-06-16',-0.04426,-0.10219,-0.10874,-0.045901641852549
18.209999,4349500,0.670000000000002,2,-0.09,35.1039073290821,19.3544989058298,6,17,-1,'2008-06-17',-0.01483,-0.07963,-0.15266,-0.056562276582223
18.219999,9082100,0.66,3,0.010000000000002,35.2325486021399,19.1819320489757,6,18,-1,'2008-06-18',0.00384,-0.12788,-0.16191,-0.035675029400386
18.780001,5862500,0.68,4,0.560001999999997,42.148481977913,19.1006351136709,6,19,-1,'2008-06-19',-0.08360,-0.14909,-0.21619,-0.078274862711669
18.02,4621300,0.599999999999998,5,-0.760000999999999,36.4586000938109,19.0143813085915,6,20,-1,'2008-06-20',-0.04273,-0.15372,-0.18923,-0.037180910099889
17.49,6518300,0.920000000000002,1,-0.530000000000001,33.1025449613896,18.9243574800728,6,23,-1,'2008-06-23',-0.06061,-0.06747,-0.15323,0.021726758147513
17.940001,5922200,1.34,2,0.450001,38.2960919091001,18.8179392053053,6,24,-1,'2008-06-24',-0.06577,-0.13991,-0.10758,-0.00167229645082
18.290001,6990800,0.970001,3,0.350000000000001,42.0635269093115,18.732481177894,6,25,-1,'2008-06-25',-0.13122,-0.16512,-0.06397,-0.034991851558674
17.209999,13375300,0.620001000000002,4,-1.080002,34.9685373239031,18.5142291678877,6,26,-1,'2008-06-26',-0.07147,-0.14468,-0.00697,0.097036612262441
17.25,9886900,0.570001999999999,5,0.040001,35.4031360854156,18.37058561968,6,27,-1,'2008-06-27',-0.11594,-0.15304,-0.01971,0.12
16.43,6566000,0.860001,1,-0.82,30.8514871972094,18.2439128460357,6,30,-1,'2008-06-30',-0.00730,-0.09860,0.08460,0.139379123554474
16.76,6472900,0.830000000000002,2,0.330000000000002,34.5010920784923,18.0666457558812,7,1,-1,'2008-07-01',-0.07936,-0.04475,0.11516,0.103221957040573
15.89,2913500,1.02,3,-0.870000000000001,30.0048970430032,17.9275149065521,7,2,-1,'2008-07-02',-0.03902,0.07741,0.06356,0.191315292636878
15.98,1484100,0.59,4,0.09,31.0065746086983,17.829532519299,7,3,-1,'2008-07-03',-0.07885,0.06946,0.06258,0.205256570713392
15.25,5456700,1.289999,1,-0.73,27.5612916836466,17.6684008551479,7,7,-1,'2008-07-07',-0.04197,0.10885,0.05639,0.212459016393443
16.309999,5778600,1.46,2,1.059999,38.2846659422123,17.5480200353441,7,8,-1,'2008-07-08',-0.09197,0.09258,0.07051,0.093194426314802
15.43,6906000,1.32,3,-0.879999000000002,33.8099388104234,17.3461798213072,7,9,1,'2008-07-09',0.03759,0.21128,0.11342,0.16979902786779
15.27,7247700,0.869999999999999,4,-0.16,33.0534866619951,17.2010834432026,7,10,1,'2008-07-10',0.12115,0.10675,0.15062,0.214800196463654
14.72,16451200,1.16,5,-0.549999999999999,30.5252178994062,16.8722799936782,7,11,1,'2008-07-11',0.16101,0.15353,0.17595,0.29008152173913
14.61,5181100,0.98,1,-0.110000000000001,30.0304713333831,16.7361564582452,7,14,1,'2008-07-14',0.15743,0.10267,0.18754,0.249144421629021
14.81,9359100,1.48,2,0.200000000000001,32.1826908412204,16.552804735241,7,15,1,'2008-07-15',0.20324,0.17893,0.20662,0.221471978392978
16.01,10925700,1.74,3,1.2,43.4267835985337,16.4634284808336,7,16,1,'2008-07-16',0.16740,0.07308,0.11868,0.171143035602748
17.120001,24816300,1.479999,4,1.110001,51.4460594889099,16.4655199115986,7,17,-1,'2008-07-17',-0.01285,0.02628,0.03096,0.150116813661401
17.09,5789200,0.899999999999999,5,-0.030000999999999,51.234669087203,16.404329527971,7,18,-1,'2008-07-18',-0.00644,0.01287,0.10474,0.154476301930954
16.91,7467500,0.990001999999997,1,-0.18,49.9095994862509,16.3820322421873,7,21,-1,'2008-07-21',-0.04731,0.02602,0.14252,0.200473033707865
17.82,7707000,1.599998,2,0.91,56.0921852433907,16.4051900239559,7,22,-1,'2008-07-22',-0.02020,0.00281,0.05050,0.151515151515151
18.690001,7885700,1.4,3,0.870000999999999,61.042873737319,16.4581237814419,7,23,-1,'2008-07-23',-0.08079,-0.04173,-0.01070,0.049759226872166
16.9,7239700,2.290001,4,-1.790001,48.8409999284526,16.4012460085187,7,24,1,'2008-07-24',0.03964,0.04438,0.12012,0.176923017751479
16.98,6385600,1.219999,5,0.080000000000002,49.3285022592199,16.3572637925612,7,25,-1,'2008-07-25',0.01943,0.11190,0.13428,0.282685571260306
16.110001,3640000,1.25,1,-0.869999,44.3760864861172,16.2947841545606,7,28,1,'2008-07-28',0.07697,0.19926,0.14773,0.274984464619214
17.459999,5546300,1.4,2,1.349998,52.3674684258766,16.330831120438,7,29,-1,'2008-07-29',0.02348,0.07216,0.02119,0.19816730802791
17.18,6587000,1.24,3,-0.279999,50.7392508590267,16.3490229182848,7,30,1,'2008-07-30',0.04249,0.07625,0.05064,0.247962805587893
17.57,6170600,1.16,4,0.390000000000001,52.9343190341391,16.4051628887886,7,31,-1,'2008-07-31',0.00455,0.07740,0.05578,0.210017074558907
17.309999,3922900,1.1,5,-0.260000999999999,51.2933398434179,16.4312158877741,8,1,1,'2008-08-01',0.09070,0.11265,0.09705,0.16406708053536
17.35,7761100,0.669999999999998,1,0.040001,51.542231117631,16.5146247340188,8,4,1,'2008-08-04',0.11354,0.06571,0.05187,0.206916484149856
17.870001,5970800,0.66,2,0.520000999999997,54.777385436465,16.5715411700602,8,5,-1,'2008-08-05',0.04757,-0.00224,0.01231,0.08114151756343
17.91,4956100,0.84,3,0.039999000000002,55.026111709622,16.6617030546039,8,6,-1,'2008-08-06',0.03238,0.00782,0.04690,0.197096649916248
17.65,6659300,1.02,4,-0.260000000000002,52.9860810616804,16.7656039615689,8,7,1,'2008-08-07',0.07252,0.05099,0.11558,0.267422152974504
18.879999,4202700,1.42,5,1.229999,60.4552574079502,17.0526913996269,8,8,-1,'2008-08-08',0.02013,0.00583,0.04502,0.07627124344657
19.32,12050600,1.67,1,0.440000999999999,62.7359655859516,17.3105437751601,8,11,-1,'2008-08-11',-0.04296,-0.05538,0.05072,-0.003105590062112
18.719999,5486900,1.260001,2,-0.600000999999999,57.8373605322326,17.5165117129211,8,12,-1,'2008-08-12',-0.04754,-0.03365,0.09615,0.059294928381139
18.49,6394100,0.770000999999997,3,-0.229999000000003,56.0312480561886,17.671205993437,8,13,-1,'2008-08-13',-0.02380,0.01406,0.06111,0.1114115197404
18.93,4109200,1.130001,4,0.440000000000001,58.68899426676,17.820901542636,8,14,-1,'2008-08-14',-0.02007,0.04015,0.05071,0.098256788166931
19.26,5387300,0.689998000000003,5,0.330000000000002,60.6119943692475,17.9163699736295,8,15,-1,'2008-08-15',-0.01402,0.02440,0.13084,-0.005192107995846
18.49,4911500,1.27,1,-0.770000000000003,54.2646506164776,18.0003911329325,8,18,-1,'2008-08-18',-0.01298,0.09789,0.11087,0.063818280151433
17.83,4010200,0.760000999999999,2,-0.66,49.4814986092268,18.0063182469944,8,19,-1,'2008-08-19',0.01458,0.15087,0.17330,0.127874425126192
18.049999,3480400,0.660001999999999,3,0.219999000000001,51.0309581233358,17.960708551771,8,20,1,'2008-08-20',0.03878,0.08698,0.18781,0.029916954566036
18.549999,5098000,0.979998999999999,4,0.5,54.4503494410506,18.0554779791255,8,21,1,'2008-08-21',0.06146,0.07224,0.14609,-0.02695417935063
18.99,5677000,0.819999999999997,5,0.440000999999999,57.2775199143341,18.1641428279588,8,22,1,'2008-08-22',0.03897,0.14692,0.06108,-0.108478146392838
18.25,5319500,0.889999,1,-0.739999999999998,51.4892802195229,18.2339202141889,8,25,1,'2008-08-25',0.11233,0.12548,0.14740,-0.134794520547945
18.09,2760100,0.850000000000001,2,-0.16,50.3055542201578,18.269038588724,8,26,1,'2008-08-26',0.13433,0.15644,0.06799,-0.148700939745716
18.75,3800100,0.799999,3,0.66,54.9104413181008,18.3522840509977,8,27,1,'2008-08-27',0.04640,0.14347,0.14347,-0.212266666666667
19.690001,5292100,0.869999,4,0.940000999999999,60.5214551033775,18.463300414005,8,28,-1,'2008-08-28',0.01016,0.07974,0.13611,-0.24123924625499
19.73,4389100,0.649999999999999,5,0.039999000000002,60.7453078505164,18.5569164776194,8,29,-1,'2008-08-29',0.10390,0.02129,0.02990,-0.214394323365433
20.299999,7750600,1.25,2,0.569998999999999,63.8877379629951,18.7693189420448,9,2,-1,'2008-09-02',0.01182,0.03153,-0.05123,-0.260098485719137
20.52,8041600,0.709999,3,0.220001,65.050653974445,18.9464783712483,9,3,-1,'2008-09-03',0.01949,-0.05848,-0.03363,-0.323586744639376
19.620001,5891300,1.050001,4,-0.899999000000001,56.9684449644587,19.0287173987622,9,4,1,'2008-09-04',0.09276,0.09276,0.04740,-0.284913390167513
19.889999,7975800,1.449999,5,0.269998000000001,58.6290895449896,19.1719912967282,9,5,1,'2008-09-05',0.06888,0.12469,0.04525,-0.306686742417634
21.780001,18209800,2.129999,1,1.890002,67.9524235709478,19.558538000507,9,8,-1,'2008-09-08',-0.07484,-0.06703,-0.12029,-0.315886165478137
20.540001,11604400,1.589998,2,-1.24,58.6186718514137,19.672113355516,9,9,-1,'2008-09-09',0.01947,-0.06232,-0.04236,-0.305744921823519
20.92,9549100,1.370001,3,0.379999000000002,60.4131876177671,19.8043169187235,9,10,-1,'2008-09-10',-0.07648,-0.05210,-0.03872,-0.343690248565966
21.440001,8780900,1.39,4,0.520000999999997,62.79110125725,19.9767419187938,9,11,-1,'2008-09-11',0.00000,-0.04151,-0.13293,-0.407649281359642
21.26,5073500,0.799999,5,-0.180000999999997,61.415851908552,20.0580328571288,9,12,-1,'2008-09-12',0.05221,-0.02211,-0.15099,-0.420507996237065
20.15,6023900,1.33,1,-1.11,53.6171892352224,20.0943489543366,9,15,-1,'2008-09-15',0.00844,-0.04913,-0.15980,-0.415880893300248
20.940001,8754100,1.74,2,0.790001,57.7310575253314,20.2055106921862,9,16,-1,'2008-09-16',-0.08023,-0.06065,-0.24594,-0.403056379987756
19.32,11231400,1.459999,3,-1.620001,48.2754037877376,20.2026133598599,9,17,-1,'2008-09-17',0.02640,0.04089,-0.20290,-0.32712215320911
21.440001,16638700,3.809999,4,2.120001,57.9757545403943,20.3804944118364,9,18,-1,'2008-09-18',-0.04151,-0.13293,-0.31110,-0.376399282817198
22.370001,13312200,3.620001,5,0.93,61.3959777694495,20.5961592143625,9,19,-1,'2008-09-19',-0.07063,-0.19312,-0.33214,-0.372373742853208
20.32,6449100,2.639999,1,-2.050001,51.4548308862431,20.640134678578,9,22,-1,'2008-09-22',-0.05709,-0.16683,-0.23720,-0.324803149606299
19.26,7222500,1.43,2,-1.06,47.1991664578548,20.656409012352,9,23,-1,'2008-09-23',0.02129,-0.18017,-0.22015,-0.249740394600208
19.83,6831800,0.979999000000003,3,0.569999999999997,49.6125018876429,20.6647278862477,9,24,-1,'2008-09-24',0.01412,-0.22340,-0.30005,-0.314674735249622
20.549999,7882300,0.989999999999998,4,0.719999000000001,52.5619800465188,20.7007464202365,9,25,-1,'2008-09-25',-0.09538,-0.28127,-0.31727,-0.363990236690522
20.790001,5216000,1.24,5,0.240002,53.5382845250215,20.7336287377329,9,26,-1,'2008-09-26',-0.13179,-0.28139,-0.33670,-0.386724416222972
19.16,7388300,1.75,1,-1.630001,46.5336771948393,20.6934712404551,9,29,-1,'2008-09-29',-0.11639,-0.19102,-0.22234,-0.368997912317328
19.67,4741000,1.200001,2,0.510000000000002,48.7911939471951,20.6832763832427,9,30,-1,'2008-09-30',-0.19725,-0.23640,-0.27504,-0.398068124046772
20.110001,6982500,1.07,3,0.440000999999999,50.7242826888198,20.6679719144998,10,1,-1,'2008-10-01',-0.23421,-0.30980,-0.31726,-0.453008480705695
18.59,5224200,1.51,4,-1.520001,44.4779287447574,20.6412325820528,10,2,-1,'2008-10-02',-0.20549,-0.24529,-0.31684,-0.379236148466918
18.049999,16839800,2.25,5,-0.540001,42.4766996216319,20.4365952296969,10,3,-1,'2008-10-03',-0.17230,-0.23601,-0.31745,-0.388365617083968
16.93,10982900,1.53,1,-1.119999,38.5976861795285,20.0802537255809,10,6,-1,'2008-10-06',-0.08447,-0.11991,-0.30478,-0.365623154164206
15.79,10479200,1.93,2,-1.14,35.085554696866,19.7938497145403,10,7,-1,'2008-10-07',-0.04877,-0.09690,-0.20836,-0.323622545915136
15.4,13893900,1.93,3,-0.389999999999999,33.9475035600357,19.3948380531859,10,8,-1,'2008-10-08',-0.09870,-0.10844,-0.15584,-0.374675324675325
14.77,5654400,2.09,4,-0.630000000000001,32.1342354361827,19.1453830620416,10,9,-1,'2008-10-09',-0.05010,-0.14015,-0.09479,-0.398781313473257
